order_id,customer_id,order_date,status,payment_method,total_amount
24542,1140,2025-08-29,Pending,COD,25093.81
24543,9655,2024-05-23,Cancelled,Net Banking,20221.73
24544,522,2025-01-02,Pending,Credit Card,137850.66
24545,4213,2025-05-19,Delivered,Net Banking,196397.98
24546,9880,2025-04-06,Delivered,Debit Card,25138.8
24547,2716,2025-04-02,Pending,Net Banking,50674.95
24548,2268,2025-11-08,Cancelled,Credit Card,28562.19
24549,52,2024-11-25,Shipped,UPI,51373.02
24550,2383,2024-08-05,Shipped,COD,187109.85
24551,2047,2024-12-07,Delivered,UPI,109569.95
24552,2326,2024-01-05,Shipped,UPI,102281.62
24553,7993,2025-02-01,Shipped,Credit Card,167192.16
24554,7491,2024-03-25,Delivered,Net Banking,24013.91
24555,7364,2025-09-10,Cancelled,Credit Card,188986.03
24556,5455,2025-06-24,Shipped,UPI,96291.67
24557,3997,2024-07-19,Pending,COD,83974.14
24558,9915,2025-05-06,Shipped,Net Banking,198267.15
24559,7694,2024-10-22,Pending,Net Banking,87112.27
24560,7568,2023-08-03,Delivered,Debit Card,183738.21
24561,9612,2025-01-21,Shipped,UPI,5094.77
24562,7792,2024-05-27,Cancelled,UPI,147082.24
24563,5630,2023-12-01,Pending,Credit Card,61354.58
24564,2397,2024-07-31,Pending,Debit Card,65115.43
24565,5650,2025-08-11,Delivered,Debit Card,27567.88
24566,6993,2025-06-09,Shipped,COD,158947.14
24567,7372,2025-11-25,Delivered,UPI,91499.36
24568,5814,2025-10-24,Cancelled,UPI,113108.3
24569,3806,2024-11-10,Shipped,Debit Card,170823.72
24570,1355,2024-03-01,Shipped,COD,197745.94
24571,6622,2025-06-24,Cancelled,Debit Card,72269.45
24572,4483,2025-06-10,Shipped,COD,1819.27
24573,3191,2025-03-07,Pending,COD,144972.73
24574,6303,2023-05-23,Cancelled,UPI,90548.52
24575,3475,2025-06-24,Delivered,Credit Card,198291.18
24576,9291,2025-01-25,Shipped,Net Banking,169207.1
24577,2328,2024-06-20,Delivered,UPI,142633.41
24578,3170,2025-10-28,Shipped,COD,179776.5
24579,532,2026-02-21,Delivered,COD,26689.6
24580,3870,2025-10-25,Shipped,UPI,6262.41
24581,711,2026-01-26,Cancelled,Debit Card,150166.67
24582,1418,2025-06-12,Shipped,Debit Card,117207.34
24583,4402,2024-01-13,Cancelled,Credit Card,197792.25
24584,4216,2025-06-27,Delivered,Debit Card,51020.88
24585,2054,2025-06-09,Pending,Debit Card,9881.87
24586,336,2023-11-26,Cancelled,COD,59025.77
24587,1919,2023-06-17,Cancelled,Debit Card,113082.54
24588,838,2024-06-03,Delivered,COD,20599.44
24589,5988,2024-11-13,Shipped,COD,168549.01
24590,3232,2025-11-29,Delivered,UPI,3293.67
24591,1843,2026-03-23,Cancelled,UPI,46374.27
24592,9265,2025-02-14,Cancelled,Debit Card,85138.72
24593,6540,2025-02-04,Delivered,COD,193014.18
24594,9863,2024-07-30,Shipped,Credit Card,156056.35
24595,4847,2024-10-24,Shipped,Credit Card,195027.26
24596,2420,2024-08-19,Cancelled,UPI,61219.68
24597,8367,2023-09-22,Cancelled,Debit Card,8998.15
24598,2711,2023-10-25,Delivered,COD,166181.16
24599,6519,2024-08-01,Shipped,COD,196363.63
24600,2748,2026-04-14,Delivered,Credit Card,180508.72
24601,3275,2025-08-17,Cancelled,COD,87887.31
24602,6993,2025-06-19,Pending,UPI,7390.47
24603,270,2024-07-11,Delivered,Debit Card,81176.07
24604,7326,2024-05-19,Pending,Net Banking,106168.17
24605,1658,2024-04-07,Delivered,Net Banking,86859.3
24606,1318,2026-04-25,Cancelled,Debit Card,139940.68
24607,5662,2024-01-29,Pending,Debit Card,15130.7
24608,5505,2023-12-24,Delivered,COD,75183.57
24609,7725,2024-04-21,Pending,UPI,96661.92
24610,9467,2024-06-02,Delivered,COD,33465.85
24611,8231,2026-04-04,Shipped,Net Banking,6455.37
24612,4957,2024-12-14,Pending,COD,184664.7
24613,8489,2024-03-04,Cancelled,UPI,63751.48
24614,4008,2025-11-22,Shipped,Net Banking,105554.4
24615,1801,2025-12-17,Delivered,Debit Card,79805.07
24616,6087,2024-04-23,Pending,COD,119132.34
24617,6881,2023-08-15,Shipped,COD,36947.04
24618,2706,2024-05-10,Delivered,Credit Card,160923.88
24619,682,2024-08-26,Shipped,Debit Card,12826.98
24620,8219,2024-11-14,Pending,Credit Card,195782.79
24621,9228,2023-06-29,Delivered,Net Banking,147491.08
24622,2053,2025-04-21,Cancelled,COD,17760.23
24623,6554,2024-05-09,Cancelled,UPI,104413.7
24624,8768,2025-03-11,Shipped,UPI,43006.81
24625,5518,2025-05-31,Shipped,Debit Card,137367.73
24626,8831,2024-06-01,Delivered,Net Banking,69740.88
24627,4716,2023-10-29,Delivered,Debit Card,88174.09
24628,2923,2025-03-03,Pending,Net Banking,73789.46
24629,5446,2025-12-04,Pending,Net Banking,110279.51
24630,6071,2024-01-19,Shipped,COD,172404.96
24631,502,2026-03-18,Delivered,COD,188274.39
24632,6147,2025-05-22,Shipped,Net Banking,134782.57
24633,2264,2025-06-13,Shipped,Credit Card,16505.45
24634,4738,2025-12-21,Delivered,Credit Card,30886.0
24635,8882,2023-10-23,Pending,Debit Card,18098.92
24636,3619,2025-09-17,Shipped,Credit Card,74786.73
24637,7408,2024-06-14,Pending,Debit Card,27617.26
24638,258,2025-06-27,Shipped,Net Banking,180092.48
24639,9906,2024-11-03,Shipped,Net Banking,53235.95
24640,1713,2025-09-24,Shipped,Net Banking,106122.05
24641,4326,2025-08-10,Pending,UPI,83798.11
24642,3694,2025-04-11,Delivered,UPI,155455.14
24643,1473,2025-03-21,Shipped,Credit Card,162003.4
24644,8662,2024-03-28,Shipped,UPI,163426.41
24645,212,2026-02-25,Cancelled,Debit Card,142456.87
24646,3820,2026-03-18,Delivered,UPI,173434.45
24647,4887,2024-06-09,Delivered,Credit Card,67986.62
24648,181,2025-12-07,Pending,Credit Card,29800.77
24649,4600,2026-04-17,Pending,UPI,151725.51
24650,2277,2025-09-11,Pending,COD,26579.4
24651,2991,2024-08-20,Cancelled,Net Banking,111807.66
24652,3332,2023-07-10,Shipped,UPI,60281.6
24653,7371,2025-11-19,Delivered,Credit Card,12982.03
24654,1171,2025-08-21,Pending,Debit Card,116188.62
24655,9422,2025-03-02,Pending,Debit Card,73920.11
24656,4121,2026-04-16,Shipped,COD,47400.25
24657,9102,2025-12-02,Cancelled,COD,38342.62
24658,7309,2025-03-04,Pending,UPI,11849.37
24659,999,2023-07-22,Cancelled,Credit Card,191047.54
24660,3602,2025-01-03,Cancelled,Net Banking,133481.21
24661,116,2026-01-25,Pending,Net Banking,105654.83
24662,7715,2026-01-02,Cancelled,Credit Card,146793.8
24663,3136,2024-03-11,Cancelled,COD,123721.83
24664,6846,2025-04-06,Delivered,COD,49760.98
24665,1161,2023-11-02,Cancelled,COD,74686.49
24666,9429,2024-05-02,Cancelled,Debit Card,6094.26
24667,4128,2024-11-08,Delivered,Debit Card,103579.33
24668,2925,2023-07-05,Cancelled,COD,176057.74
24669,5230,2023-09-20,Pending,COD,118459.44
24670,6630,2025-01-11,Cancelled,UPI,57916.73
24671,5668,2024-05-30,Shipped,Debit Card,82152.41
24672,780,2024-12-24,Shipped,Debit Card,22124.09
24673,3011,2025-09-04,Cancelled,Net Banking,168024.18
24674,6541,2024-08-11,Pending,Debit Card,58861.58
24675,1303,2024-04-19,Pending,Credit Card,141632.29
24676,8892,2025-12-01,Shipped,UPI,159260.97
24677,7660,2023-07-20,Delivered,Credit Card,180561.95
24678,381,2025-03-10,Delivered,UPI,185215.4
24679,9236,2025-10-03,Delivered,UPI,67267.73
24680,2960,2023-08-13,Delivered,COD,135589.91
24681,1220,2025-11-04,Cancelled,Credit Card,153414.63
24682,6116,2025-12-22,Cancelled,Net Banking,111055.54
24683,8724,2025-04-13,Shipped,Net Banking,189132.15
24684,9707,2025-01-30,Cancelled,Net Banking,196433.02
24685,2967,2024-02-23,Pending,Credit Card,121603.73
24686,7694,2026-02-09,Pending,UPI,163057.19
24687,925,2024-11-09,Cancelled,Net Banking,38864.23
24688,291,2023-09-04,Delivered,Net Banking,113477.54
24689,7675,2023-07-08,Cancelled,COD,84394.48
24690,1877,2023-06-18,Cancelled,UPI,150774.37
24691,4261,2023-09-25,Shipped,Net Banking,4753.74
24692,4377,2023-05-29,Cancelled,Credit Card,75621.66
24693,1710,2023-08-05,Cancelled,Credit Card,186653.96
24694,8260,2024-11-04,Pending,COD,52850.27
24695,1211,2024-08-09,Pending,Credit Card,24531.31
24696,7101,2024-12-18,Pending,Credit Card,99904.04
24697,9736,2026-03-02,Cancelled,Credit Card,18529.49
24698,3521,2026-05-19,Delivered,COD,33757.81
24699,7462,2024-10-17,Pending,Net Banking,31044.72
24700,922,2025-10-25,Pending,UPI,174005.18
24701,7972,2023-09-24,Delivered,Debit Card,135506.1
24702,9136,2026-02-16,Delivered,Net Banking,100137.93
24703,2240,2025-01-28,Pending,COD,116535.71
24704,4612,2023-10-13,Cancelled,Debit Card,53854.76
24705,8133,2023-08-06,Shipped,COD,32379.67
24706,5980,2025-05-05,Shipped,UPI,163154.12
24707,383,2023-09-24,Delivered,UPI,22781.3
24708,3910,2025-01-03,Shipped,Credit Card,65312.6
24709,745,2024-04-29,Cancelled,Debit Card,114330.65
24710,1687,2026-02-06,Cancelled,COD,158776.75
24711,4188,2023-05-25,Pending,Debit Card,103530.55
24712,7509,2026-05-04,Cancelled,Net Banking,49412.65
24713,2298,2026-01-07,Delivered,Debit Card,10524.3
24714,7877,2025-11-14,Pending,Net Banking,194396.41
24715,3180,2026-04-14,Shipped,Net Banking,51368.12
24716,9570,2024-10-26,Delivered,UPI,169864.32
24717,5194,2024-07-21,Delivered,Debit Card,94913.65
24718,7483,2024-05-09,Cancelled,COD,28361.55
24719,7314,2024-12-09,Delivered,COD,128006.06
24720,5925,2025-03-20,Delivered,Credit Card,193332.01
24721,7443,2023-11-07,Delivered,Debit Card,136165.77
24722,5039,2024-04-26,Cancelled,Debit Card,148636.66
24723,3829,2023-06-29,Shipped,Debit Card,180191.27
24724,2980,2024-03-21,Delivered,Credit Card,162063.43
24725,2213,2025-12-16,Delivered,COD,70619.18
24726,1537,2023-07-23,Cancelled,Net Banking,19969.9
24727,9095,2023-09-01,Delivered,Credit Card,181136.14
24728,8650,2025-01-10,Pending,Net Banking,78078.1
24729,9596,2025-12-09,Shipped,Debit Card,158038.08
24730,631,2024-08-28,Delivered,COD,165857.02
24731,7222,2025-05-28,Pending,Credit Card,39451.13
24732,9087,2023-07-29,Delivered,Net Banking,123734.1
24733,2696,2025-06-11,Shipped,COD,97628.36
24734,4244,2026-01-30,Cancelled,COD,131848.32
24735,3603,2024-02-05,Pending,Debit Card,31609.34
24736,7770,2023-08-20,Shipped,UPI,160184.25
24737,9590,2025-12-11,Delivered,Net Banking,108808.51
24738,9206,2024-05-04,Cancelled,Debit Card,63226.58
24739,8479,2024-01-15,Cancelled,Credit Card,105020.66
24740,5162,2025-03-15,Cancelled,COD,104079.94
24741,501,2023-09-09,Delivered,Net Banking,18134.16
24742,2678,2024-01-02,Cancelled,Net Banking,98145.52
24743,2541,2024-08-11,Shipped,UPI,58778.5
24744,5289,2025-11-03,Pending,Debit Card,173063.03
24745,7537,2025-11-14,Delivered,UPI,84960.34
24746,487,2023-06-26,Cancelled,Credit Card,120673.83
24747,2764,2026-03-29,Shipped,Debit Card,117761.58
24748,1392,2023-05-25,Cancelled,Debit Card,155775.61
24749,2972,2025-06-23,Delivered,UPI,74356.57
24750,6455,2025-09-30,Pending,COD,41148.82
24751,1370,2024-12-16,Delivered,Credit Card,146904.72
24752,61,2025-04-16,Cancelled,UPI,58780.62
24753,7780,2026-02-16,Shipped,Credit Card,185637.96
24754,4066,2025-10-19,Delivered,UPI,46317.88
24755,7071,2025-09-16,Pending,Net Banking,7228.9
24756,4929,2023-08-25,Pending,UPI,195314.26
24757,6915,2026-01-17,Delivered,Credit Card,122977.91
24758,1264,2026-01-08,Pending,UPI,65599.91
24759,8919,2026-01-17,Cancelled,Net Banking,100445.47
24760,6824,2023-10-28,Shipped,UPI,129307.89
24761,915,2024-05-22,Pending,COD,82107.3
24762,6948,2026-04-28,Pending,Credit Card,80727.51
24763,7982,2023-05-23,Cancelled,UPI,190227.35
24764,9081,2024-01-22,Shipped,UPI,162411.67
24765,2709,2023-08-22,Pending,Debit Card,187424.67
24766,4432,2024-05-08,Cancelled,UPI,120872.33
24767,4506,2023-08-29,Shipped,Debit Card,164402.95
24768,5425,2026-01-13,Shipped,Debit Card,154254.43
24769,4491,2024-09-07,Pending,Credit Card,85920.69
24770,3427,2024-01-22,Shipped,COD,105990.54
24771,898,2024-11-22,Cancelled,COD,149678.34
24772,7149,2023-10-10,Pending,Credit Card,156835.8
24773,4888,2025-09-06,Shipped,Net Banking,169615.9
24774,3423,2024-01-27,Cancelled,Debit Card,14950.07
24775,4603,2023-08-04,Cancelled,Debit Card,69828.64
24776,7438,2024-02-25,Cancelled,COD,63286.29
24777,5275,2023-10-20,Cancelled,Credit Card,157204.16
24778,6475,2023-06-24,Cancelled,Credit Card,84284.95
24779,7378,2026-03-11,Cancelled,Debit Card,64194.2
24780,1172,2023-12-29,Pending,UPI,50826.09
24781,4669,2025-01-12,Delivered,UPI,156830.8
24782,5501,2024-01-31,Shipped,Debit Card,76616.14
24783,6838,2023-07-10,Cancelled,Debit Card,35911.25
24784,76,2023-10-25,Pending,Net Banking,88012.92
24785,51,2025-09-16,Delivered,Credit Card,164653.62
24786,3402,2023-06-07,Cancelled,Net Banking,194304.42
24787,3019,2024-03-24,Pending,Debit Card,122320.85
24788,9328,2023-06-05,Shipped,Net Banking,90736.68
24789,7519,2024-04-27,Shipped,Credit Card,141502.6
24790,451,2025-01-04,Shipped,COD,186003.13
24791,3096,2025-04-29,Pending,Net Banking,89512.38
24792,7526,2025-05-31,Cancelled,Credit Card,129417.81
24793,1454,2026-03-15,Shipped,Net Banking,101849.46
24794,8709,2025-11-02,Pending,Credit Card,55272.23
24795,7080,2025-03-16,Shipped,Debit Card,154663.82
24796,6216,2025-06-23,Delivered,Net Banking,21161.54
24797,9153,2023-07-12,Delivered,Net Banking,91681.52
24798,9608,2024-01-30,Pending,Net Banking,115084.52
24799,5265,2023-12-06,Pending,COD,34931.95
24800,5589,2025-06-12,Cancelled,Credit Card,11342.96
24801,3300,2024-06-04,Cancelled,UPI,76630.65
24802,3110,2025-10-26,Shipped,Credit Card,33855.53
24803,9813,2026-03-26,Cancelled,Net Banking,185965.95
24804,422,2024-11-27,Pending,Debit Card,53749.21
24805,8404,2025-09-09,Delivered,Net Banking,109687.42
24806,4830,2024-02-01,Delivered,COD,118500.58
24807,9476,2024-12-19,Cancelled,COD,93896.16
24808,3887,2024-12-18,Cancelled,UPI,99342.94
24809,4611,2024-07-16,Cancelled,Credit Card,38504.18
24810,6838,2024-11-12,Shipped,COD,97064.51
24811,8385,2024-07-01,Shipped,UPI,162048.14
24812,9074,2026-02-04,Pending,Debit Card,128486.16
24813,7685,2024-03-08,Shipped,COD,156719.73
24814,6629,2025-01-04,Cancelled,UPI,147738.19
24815,6423,2023-09-19,Pending,UPI,18608.43
24816,193,2026-03-20,Cancelled,Debit Card,28620.52
24817,1528,2024-05-20,Pending,UPI,66217.89
24818,1196,2024-03-08,Cancelled,UPI,191103.66
24819,3765,2025-03-08,Pending,COD,160674.93
24820,1734,2025-07-08,Cancelled,Debit Card,151514.81
24821,7016,2023-05-31,Cancelled,COD,3731.28
24822,6721,2025-12-21,Cancelled,Debit Card,187307.8
24823,8106,2025-06-08,Delivered,Credit Card,180586.07
24824,6967,2024-04-17,Delivered,UPI,136277.06
24825,3288,2024-01-17,Delivered,Debit Card,154258.51
24826,6795,2025-05-26,Delivered,Net Banking,114412.89
24827,3763,2026-02-05,Shipped,UPI,98501.2
24828,7315,2024-08-13,Pending,Credit Card,76580.57
24829,2715,2025-10-14,Shipped,COD,16962.83
24830,7356,2023-06-24,Pending,Credit Card,183610.98
24831,9983,2023-07-24,Delivered,UPI,92876.77
24832,2576,2025-08-21,Cancelled,Credit Card,126589.32
24833,4815,2025-09-15,Delivered,Net Banking,63075.18
24834,3096,2026-01-29,Cancelled,Net Banking,179448.81
24835,5299,2023-05-26,Shipped,COD,108124.43
24836,3388,2024-09-30,Delivered,Debit Card,68307.52
24837,8646,2024-03-23,Cancelled,COD,160908.37
24838,9710,2024-06-09,Pending,Debit Card,123843.79
24839,653,2026-04-22,Cancelled,Debit Card,193613.87
24840,7945,2026-01-02,Delivered,COD,3218.76
24841,8670,2025-01-23,Cancelled,Net Banking,10388.09
24842,6201,2026-03-13,Cancelled,UPI,71268.22
24843,7187,2024-08-27,Cancelled,Debit Card,26825.36
24844,5213,2026-02-25,Shipped,COD,75962.32
24845,3547,2025-08-25,Delivered,COD,183300.94
24846,7835,2023-06-07,Cancelled,Credit Card,186247.53
24847,8170,2024-12-07,Cancelled,Debit Card,93559.79
24848,5040,2025-08-06,Delivered,UPI,110631.23
24849,6719,2025-08-26,Shipped,COD,110708.93
24850,6663,2026-04-28,Cancelled,Net Banking,3225.94
24851,4528,2024-11-26,Cancelled,COD,98819.0
24852,8776,2025-08-25,Delivered,Net Banking,75692.72
24853,7727,2026-05-02,Pending,COD,33835.11
24854,3224,2023-09-26,Pending,UPI,19920.91
24855,1535,2023-06-27,Delivered,Credit Card,198999.98
24856,7956,2023-05-22,Delivered,Debit Card,153045.54
24857,180,2024-10-19,Pending,Net Banking,142058.65
24858,3209,2023-06-20,Delivered,Debit Card,74519.56
24859,1871,2024-12-18,Pending,COD,97372.11
24860,1147,2025-01-07,Delivered,Net Banking,75953.49
24861,6517,2026-05-18,Pending,UPI,186671.44
24862,5521,2023-07-21,Pending,Net Banking,53523.39
24863,8632,2024-08-21,Delivered,Debit Card,19158.12
24864,7543,2025-04-28,Pending,Debit Card,139156.7
24865,3038,2026-02-25,Pending,Net Banking,186391.53
24866,2491,2023-07-14,Pending,Debit Card,12717.97
24867,1295,2025-11-30,Pending,Net Banking,90674.29
24868,1288,2025-05-25,Shipped,Debit Card,142920.87
24869,1378,2023-10-15,Shipped,Credit Card,18397.47
24870,5728,2024-10-14,Pending,Debit Card,187290.12
24871,100,2024-10-19,Cancelled,Debit Card,49735.73
24872,5954,2025-12-18,Delivered,COD,110668.96
24873,6748,2026-03-31,Pending,UPI,166899.76
24874,3274,2023-10-27,Shipped,Net Banking,151736.6
24875,7708,2024-09-25,Delivered,COD,101442.32
24876,7594,2025-06-25,Delivered,Net Banking,115904.01
24877,8868,2023-07-24,Pending,UPI,77655.84
24878,3381,2026-03-30,Cancelled,Debit Card,83634.81
24879,2509,2025-10-30,Delivered,Credit Card,62790.13
24880,9937,2023-07-20,Shipped,Net Banking,16882.57
24881,3676,2024-11-08,Shipped,UPI,28025.91
24882,9894,2024-12-27,Cancelled,Credit Card,110104.38
24883,4321,2024-02-23,Shipped,Net Banking,176254.4
24884,4763,2023-09-10,Pending,COD,23516.12
24885,1970,2024-11-14,Cancelled,Net Banking,31057.22
24886,9394,2025-03-22,Delivered,UPI,175810.54
24887,2984,2025-05-19,Pending,Net Banking,166863.0
24888,7419,2025-11-13,Shipped,COD,179205.85
24889,2237,2026-01-29,Pending,COD,123592.5
24890,2776,2025-12-13,Cancelled,Net Banking,137832.15
24891,4681,2024-06-17,Cancelled,UPI,160575.93
24892,9640,2023-05-30,Cancelled,Debit Card,13641.83
24893,4079,2024-03-04,Cancelled,Debit Card,190775.59
24894,8544,2026-03-13,Cancelled,Debit Card,159028.48
24895,8898,2024-02-01,Shipped,Debit Card,66301.59
24896,8401,2026-05-07,Shipped,Net Banking,2173.56
24897,2167,2025-08-12,Shipped,COD,177302.41
24898,2760,2024-02-15,Pending,Net Banking,115278.9
24899,7825,2024-04-13,Shipped,Credit Card,169704.05
24900,4946,2023-12-28,Cancelled,UPI,192292.99
24901,9068,2024-06-09,Cancelled,Net Banking,37077.03
24902,7970,2026-01-16,Cancelled,Net Banking,165261.23
24903,7218,2025-06-13,Pending,Debit Card,78103.4
24904,8940,2024-11-18,Shipped,Credit Card,89999.47
24905,9999,2025-10-11,Pending,UPI,123318.38
24906,1109,2024-04-22,Shipped,Debit Card,8900.43
24907,8994,2025-04-30,Delivered,Net Banking,80662.93
24908,5014,2023-07-22,Pending,Net Banking,55580.47
24909,1317,2026-01-26,Cancelled,Net Banking,161270.92
24910,1832,2024-02-23,Delivered,COD,135195.51
24911,1156,2024-11-16,Delivered,Credit Card,145907.97
24912,3996,2023-07-09,Cancelled,Debit Card,86640.77
24913,1439,2025-07-12,Pending,Credit Card,52583.21
24914,5922,2025-01-01,Cancelled,Net Banking,46282.95
24915,261,2023-10-20,Pending,Net Banking,121418.32
24916,6656,2025-05-24,Cancelled,Debit Card,130066.03
24917,3269,2024-03-12,Shipped,Net Banking,28042.03
24918,3463,2026-03-21,Pending,UPI,45255.8
24919,287,2025-08-07,Cancelled,Net Banking,68180.66
24920,9714,2025-03-12,Shipped,COD,1375.82
24921,9731,2024-05-07,Cancelled,Debit Card,47824.96
24922,661,2024-11-15,Delivered,Credit Card,112205.91
24923,3114,2024-10-31,Shipped,Debit Card,151004.33
24924,4353,2024-12-08,Cancelled,Debit Card,67486.85
24925,1926,2024-10-23,Delivered,Debit Card,52929.0
24926,2588,2024-11-29,Cancelled,COD,117451.42
24927,7391,2024-12-22,Cancelled,COD,142770.85
24928,8492,2026-01-17,Delivered,Debit Card,100647.41
24929,605,2025-08-18,Delivered,COD,121462.6
24930,7975,2024-09-13,Cancelled,Net Banking,170969.2
24931,4457,2023-10-02,Cancelled,Debit Card,20520.15
24932,4857,2023-12-07,Pending,Debit Card,143975.17
24933,4470,2026-03-02,Cancelled,UPI,4287.89
24934,5431,2024-03-16,Cancelled,Credit Card,176459.75
24935,4375,2025-06-18,Delivered,Credit Card,165776.15
24936,1575,2025-08-04,Pending,Credit Card,104128.16
24937,1634,2025-06-12,Cancelled,COD,194067.1
24938,9323,2023-07-19,Cancelled,Net Banking,185852.83
24939,8813,2025-11-03,Cancelled,Debit Card,175458.87
24940,3398,2023-06-10,Pending,UPI,125217.12
24941,7763,2024-03-14,Pending,COD,94588.94
24942,1447,2024-07-28,Cancelled,Credit Card,121493.31
24943,2759,2025-10-17,Cancelled,UPI,10255.58
24944,9884,2023-11-03,Shipped,Debit Card,35714.76
24945,2042,2024-01-08,Shipped,Net Banking,29510.64
24946,1005,2023-12-15,Cancelled,Net Banking,24739.19
24947,1624,2024-06-12,Pending,Net Banking,59678.02
24948,9939,2025-06-10,Cancelled,COD,175302.58
24949,457,2023-11-28,Delivered,UPI,10549.1
24950,6839,2024-11-27,Pending,UPI,160296.47
24951,9638,2023-11-23,Delivered,Debit Card,50198.76
24952,3327,2025-06-24,Cancelled,UPI,45113.57
24953,252,2025-03-16,Delivered,COD,162748.35
24954,164,2026-01-08,Delivered,Credit Card,59210.6
24955,5717,2025-04-09,Pending,UPI,18555.05
24956,7628,2025-01-08,Delivered,Debit Card,101591.65
24957,644,2024-04-06,Delivered,Credit Card,170732.44
24958,4308,2024-01-12,Cancelled,Credit Card,133960.27
24959,3572,2025-05-04,Pending,UPI,78963.7
24960,9332,2025-04-07,Cancelled,UPI,173053.96
24961,4895,2025-03-30,Cancelled,Credit Card,18272.68
24962,4108,2023-08-31,Shipped,Debit Card,120452.76
24963,556,2025-06-24,Cancelled,Debit Card,90911.84
24964,6353,2026-04-10,Pending,Credit Card,178731.02
24965,4461,2025-02-14,Shipped,UPI,155275.64
24966,9753,2026-04-11,Cancelled,COD,122965.87
24967,9977,2025-03-26,Shipped,Debit Card,101645.97
24968,9961,2025-01-02,Pending,Credit Card,76246.73
24969,358,2024-05-18,Cancelled,COD,28605.48
24970,1088,2024-05-15,Shipped,Debit Card,75405.21
24971,4084,2023-07-25,Cancelled,Net Banking,149925.87
24972,8802,2025-02-05,Pending,UPI,162658.9
24973,8720,2024-03-20,Delivered,UPI,93582.12
24974,4049,2023-09-21,Cancelled,Net Banking,171733.75
24975,2294,2023-09-24,Shipped,Credit Card,8734.98
24976,2301,2024-07-19,Delivered,COD,41505.18
24977,1626,2024-05-29,Pending,Credit Card,49991.85
24978,2559,2024-07-05,Pending,Credit Card,52462.68
24979,5921,2025-03-09,Shipped,Net Banking,45477.25
24980,4064,2024-01-18,Shipped,Debit Card,177735.15
24981,964,2024-12-12,Delivered,COD,131175.12
24982,4288,2026-04-09,Shipped,UPI,199343.55
24983,1868,2025-09-27,Cancelled,COD,13671.55
24984,9764,2025-09-20,Cancelled,Credit Card,123986.95
24985,7626,2024-09-08,Shipped,Debit Card,15727.68
24986,3380,2025-09-17,Pending,COD,195273.55
24987,8242,2024-11-12,Cancelled,Debit Card,72892.91
24988,7950,2025-12-02,Cancelled,UPI,33459.53
24989,9269,2025-04-15,Cancelled,COD,195871.76
24990,2613,2024-02-11,Delivered,Net Banking,104727.41
24991,2518,2026-04-13,Pending,UPI,119896.15
24992,3055,2025-09-30,Shipped,Credit Card,155816.26
24993,8772,2026-05-15,Pending,Net Banking,31389.21
24994,5895,2023-12-10,Shipped,UPI,109122.6
24995,2383,2023-08-02,Shipped,UPI,179804.56
24996,4277,2023-08-04,Delivered,Credit Card,177566.83
24997,7873,2025-02-05,Cancelled,Credit Card,33855.33
24998,112,2023-09-05,Shipped,UPI,65482.88
24999,9087,2024-02-10,Delivered,Credit Card,146454.52
25000,8489,2025-03-24,Shipped,UPI,15070.49
25001,6426,2025-10-26,Cancelled,COD,52048.07
25002,5020,2023-12-19,Cancelled,Net Banking,136410.92
25003,8614,2024-01-28,Pending,Debit Card,72080.95
25004,3066,2023-10-28,Cancelled,Debit Card,11177.31
25005,7268,2025-11-10,Shipped,Debit Card,90935.87
25006,9149,2024-11-01,Shipped,Net Banking,133001.9
25007,8554,2026-05-11,Pending,Net Banking,53965.23
25008,5874,2023-12-01,Cancelled,Net Banking,189931.51
25009,2099,2024-02-03,Cancelled,COD,199183.97
25010,7220,2024-04-02,Pending,COD,120538.5
25011,5225,2025-09-22,Shipped,UPI,117620.44
25012,5277,2026-03-20,Pending,Net Banking,174311.32
25013,5565,2026-03-10,Pending,COD,153967.56
25014,573,2025-07-22,Delivered,Debit Card,109398.49
25015,284,2024-10-19,Delivered,COD,146990.3
25016,6915,2024-12-26,Delivered,UPI,142539.02
25017,6018,2025-09-25,Shipped,Debit Card,157139.08
25018,5514,2026-05-20,Delivered,COD,108261.4
25019,2575,2025-11-12,Shipped,Credit Card,127147.29
25020,3056,2024-04-12,Shipped,Credit Card,33015.08
25021,6071,2025-04-01,Cancelled,Credit Card,188939.14
25022,504,2024-01-16,Delivered,Net Banking,172606.93
25023,9357,2024-10-29,Pending,Debit Card,108589.08
25024,4072,2025-11-11,Cancelled,Net Banking,120029.5
25025,475,2024-10-22,Delivered,Net Banking,158563.86
25026,3592,2024-06-07,Pending,UPI,42647.38
25027,2056,2025-06-11,Cancelled,Debit Card,144012.3
25028,2546,2025-03-25,Delivered,Debit Card,5250.63
25029,2235,2023-06-11,Delivered,Net Banking,182971.36
25030,1744,2024-06-23,Pending,UPI,135752.37
25031,3396,2026-03-12,Cancelled,Net Banking,29329.77
25032,7488,2024-07-01,Delivered,COD,163840.24
25033,7812,2026-01-05,Pending,COD,137258.42
25034,6592,2025-04-01,Delivered,Net Banking,151139.15
25035,9478,2025-08-10,Pending,Net Banking,166288.32
25036,3985,2024-01-31,Shipped,Debit Card,134347.67
25037,1260,2023-10-25,Pending,COD,76901.61
25038,3321,2024-12-22,Shipped,Debit Card,105116.77
25039,9035,2024-04-04,Delivered,Credit Card,49676.51
25040,6417,2024-08-20,Pending,Credit Card,24921.35
