product_id,product_name,category_id,price,stock_quantity,brand,rating
2387,Protein Powder 2387,11,76232.08,352,Dell,3.6
2388,LED Monitor 2388,10,77461.68,941,Dell,3.9
2389,Kids Toy 2389,8,67380.38,533,Boat,4.6
2390,Cookware Set 2390,2,4645.21,502,LG,3.4
2391,Wireless Mouse 2391,8,50169.79,128,LG,4.2
2392,Running Shoes 2392,8,5965.45,464,Puma,4.5
2393,LED Monitor 2393,5,63231.71,608,Sony,4.4
2394,Running Shoes 2394,1,94318.5,932,Boat,3.8
2395,Running Shoes 2395,3,20522.41,729,Philips,4.0
2396,Running Shoes 2396,12,80939.09,973,Nike,4.1
2397,Yoga Mat 2397,2,3013.31,351,Sony,3.2
2398,Bluetooth Speaker 2398,3,38813.68,41,Puma,4.8
2399,Laptop Stand 2399,9,6047.49,382,Philips,4.6
2400,Backpack 2400,5,36937.51,809,Boat,4.1
2401,Smart Watch 2401,9,4860.12,511,Nike,3.3
2402,Novel Book 2402,2,16505.1,551,LG,3.5
2403,Hair Dryer 2403,2,58409.39,620,Puma,4.5
2404,Kids Toy 2404,9,76012.1,689,Puma,4.5
2405,Gaming Keyboard 2405,7,45254.69,553,Boat,3.1
2406,Wireless Mouse 2406,7,18062.98,594,LG,3.2
2407,Coffee Maker 2407,6,52208.52,323,Samsung,3.5
2408,LED Monitor 2408,10,23358.38,744,Dell,3.7
2409,Novel Book 2409,7,22820.05,351,Puma,5.0
2410,Bluetooth Speaker 2410,11,19104.13,483,Apple,4.1
2411,Backpack 2411,4,97050.49,274,Puma,4.2
2412,LED Monitor 2412,5,85557.65,654,LG,3.2
2413,Face Wash 2413,11,65696.31,535,Apple,4.8
2414,T-Shirt 2414,1,206.62,814,Philips,3.5
2415,Laptop Stand 2415,8,32984.97,14,HP,4.2
2416,Jeans 2416,8,96441.09,326,Philips,4.0
2417,Novel Book 2417,3,79897.25,900,Sony,4.1
2418,Air Fryer 2418,9,17834.37,89,Philips,4.0
2419,LED Monitor 2419,9,88774.5,920,Puma,3.6
2420,Face Wash 2420,6,93566.82,783,Apple,3.7
2421,T-Shirt 2421,2,38973.84,853,Apple,3.5
2422,Kids Toy 2422,10,72552.58,312,Puma,4.7
2423,Phone Cover 2423,5,62836.99,924,Samsung,4.0
2424,Yoga Mat 2424,4,26849.22,79,Philips,4.2
2425,Novel Book 2425,12,86224.96,616,Philips,3.2
2426,Yoga Mat 2426,5,43668.87,229,HP,4.1
2427,Smart Watch 2427,8,28186.97,943,Philips,4.7
2428,Novel Book 2428,1,14381.78,201,Nike,4.2
2429,Yoga Mat 2429,9,71831.31,24,LG,3.4
2430,Cookware Set 2430,3,59586.84,788,Nike,4.3
2431,Novel Book 2431,2,89444.78,977,Samsung,3.7
2432,Running Shoes 2432,1,65501.43,804,Sony,4.6
2433,Backpack 2433,11,83506.21,224,Samsung,3.5
2434,Bluetooth Speaker 2434,4,69258.86,230,Apple,3.2
2435,Gaming Keyboard 2435,2,66604.97,169,Dell,4.3
2436,Backpack 2436,4,11429.44,560,Puma,4.3
2437,Smart Watch 2437,4,48771.02,331,Apple,3.5
2438,Running Shoes 2438,9,34512.31,107,Dell,3.1
2439,Smart Watch 2439,6,17779.81,28,Philips,3.3
2440,LED Monitor 2440,9,46761.93,214,Nike,4.9
2441,Yoga Mat 2441,9,13524.02,761,Sony,4.9
2442,Air Fryer 2442,2,16353.33,343,HP,3.4
2443,Backpack 2443,1,59287.33,118,HP,3.6
2444,Yoga Mat 2444,10,29203.28,578,Nike,3.2
2445,Kids Toy 2445,8,12288.44,918,LG,3.8
2446,Hair Dryer 2446,6,10141.2,154,Philips,4.5
2447,Running Shoes 2447,10,42103.5,533,Dell,3.3
2448,Hair Dryer 2448,11,16834.49,493,Dell,4.3
2449,Bluetooth Speaker 2449,3,52080.04,443,Puma,3.3
2450,T-Shirt 2450,5,86582.56,150,Dell,4.7
2451,Coffee Maker 2451,10,86327.42,513,Dell,3.0
2452,Phone Cover 2452,2,14844.32,462,Dell,4.1
2453,Phone Cover 2453,12,31465.13,90,LG,3.0
2454,Gaming Keyboard 2454,9,59091.11,180,Apple,4.1
2455,Wireless Mouse 2455,8,94270.87,315,Apple,4.2
2456,T-Shirt 2456,8,48511.36,320,Sony,4.8
2457,Hair Dryer 2457,6,53791.63,733,Boat,3.2
2458,T-Shirt 2458,7,96394.77,183,HP,3.7
2459,Cookware Set 2459,1,82766.52,311,Nike,3.8
2460,Cookware Set 2460,5,88348.95,787,LG,3.1
2461,Novel Book 2461,12,88018.38,555,Puma,4.0
2462,Protein Powder 2462,5,67883.02,353,Boat,4.9
2463,Smart Watch 2463,2,18109.28,50,Nike,4.4
2464,Smart Watch 2464,3,31719.89,957,Nike,3.6
2465,Bluetooth Speaker 2465,10,7805.08,490,HP,3.8
2466,Kids Toy 2466,12,84021.83,734,Boat,3.4
2467,Face Wash 2467,4,73409.3,421,Samsung,4.6
2468,LED Monitor 2468,9,61813.39,445,Philips,4.0
2469,Cookware Set 2469,12,64175.33,778,LG,3.3
2470,Protein Powder 2470,6,80894.75,391,Samsung,3.4
2471,T-Shirt 2471,7,32004.11,700,Samsung,4.4
2472,Laptop Stand 2472,9,3954.01,583,Puma,3.6
2473,Running Shoes 2473,4,94997.28,129,Dell,3.3
2474,Novel Book 2474,12,57124.26,864,Philips,3.5
2475,Hair Dryer 2475,12,64842.5,594,Sony,3.5
2476,Backpack 2476,6,95267.38,909,Sony,3.3
2477,T-Shirt 2477,12,39585.82,977,LG,3.5
2478,Backpack 2478,1,35894.74,711,Samsung,3.2
2479,Air Fryer 2479,8,75113.74,546,Nike,4.1
2480,Yoga Mat 2480,9,66708.8,377,Nike,4.2
2481,Protein Powder 2481,8,592.35,17,Philips,4.2
2482,Coffee Maker 2482,10,73944.11,383,HP,4.0
2483,Coffee Maker 2483,10,80336.55,748,Nike,3.4
2484,Phone Cover 2484,1,85018.37,856,Samsung,4.4
2485,Coffee Maker 2485,3,49434.95,559,Sony,4.7
2486,Kids Toy 2486,11,73731.05,613,Sony,4.7
2487,Novel Book 2487,12,95324.09,849,Apple,4.9
2488,Air Fryer 2488,8,47092.59,927,Puma,4.5
2489,Novel Book 2489,3,36442.74,739,Samsung,3.1
2490,Phone Cover 2490,1,57661.57,991,Boat,4.0
2491,Running Shoes 2491,4,56860.72,747,LG,4.5
2492,Kids Toy 2492,4,28822.26,628,Samsung,3.1
2493,T-Shirt 2493,6,18984.33,308,Boat,3.6
2494,T-Shirt 2494,10,94819.15,395,Dell,4.3
2495,Kids Toy 2495,6,81892.72,775,Philips,4.2
2496,Cookware Set 2496,1,55051.76,728,Samsung,4.7
2497,Novel Book 2497,10,42977.87,472,Samsung,3.3
2498,Gaming Keyboard 2498,5,15211.78,577,Nike,4.5
2499,Gaming Keyboard 2499,5,55218.9,221,Puma,4.0
2500,Kids Toy 2500,6,22599.34,445,Puma,4.8
2501,Yoga Mat 2501,2,68366.29,411,HP,3.4
2502,T-Shirt 2502,1,36074.57,630,LG,4.3
2503,Coffee Maker 2503,3,71199.59,865,LG,3.8
2504,Coffee Maker 2504,7,29384.81,400,Apple,4.2
2505,Face Wash 2505,5,68632.33,135,HP,4.0
2506,Air Fryer 2506,9,16317.22,270,LG,4.7
2507,Kids Toy 2507,10,45943.14,253,Nike,4.2
2508,Wireless Mouse 2508,5,47622.11,151,Nike,3.3
2509,Smart Watch 2509,12,17788.65,616,Nike,4.6
2510,Novel Book 2510,8,49715.66,568,Apple,3.5
2511,Face Wash 2511,3,59627.15,921,Nike,4.7
2512,Smart Watch 2512,10,2283.25,156,LG,3.7
2513,Backpack 2513,11,54746.87,260,Dell,3.3
2514,Novel Book 2514,7,21699.61,484,Boat,4.0
2515,Face Wash 2515,10,40658.28,781,Sony,3.9
2516,Cookware Set 2516,7,97191.18,917,Dell,4.3
2517,Jeans 2517,2,50216.59,608,Dell,3.3
2518,Laptop Stand 2518,7,38492.77,360,Sony,4.7
2519,Hair Dryer 2519,1,68067.59,601,HP,3.3
2520,Gaming Keyboard 2520,11,19284.15,591,Sony,4.6
2521,Yoga Mat 2521,7,66028.45,644,Dell,3.7
2522,Jeans 2522,6,69513.31,873,Sony,3.0
2523,Laptop Stand 2523,6,38941.21,640,LG,4.9
2524,Bluetooth Speaker 2524,11,66390.03,126,HP,3.9
2525,Phone Cover 2525,6,16130.18,973,Boat,3.7
2526,Coffee Maker 2526,5,13608.01,76,Philips,3.2
2527,Novel Book 2527,2,46868.34,602,Samsung,4.1
2528,Face Wash 2528,2,73638.63,53,Sony,4.2
2529,T-Shirt 2529,5,6784.7,206,LG,4.0
2530,Kids Toy 2530,7,99933.2,331,Dell,3.5
2531,Air Fryer 2531,1,7990.76,272,Philips,4.9
2532,Laptop Stand 2532,11,56054.39,168,Nike,4.1
2533,Running Shoes 2533,1,97960.66,795,Philips,4.1
2534,LED Monitor 2534,12,72261.83,853,Apple,3.1
2535,Laptop Stand 2535,3,53730.77,257,Sony,5.0
2536,Smart Watch 2536,8,34919.81,991,HP,4.0
2537,Phone Cover 2537,8,83268.55,678,Philips,3.9
2538,Jeans 2538,11,8506.15,503,Samsung,3.8
2539,Cookware Set 2539,6,93295.12,128,Dell,3.1
2540,Smart Watch 2540,9,72504.9,685,Apple,4.8
2541,Kids Toy 2541,6,84076.08,186,Dell,4.3
2542,Hair Dryer 2542,2,80325.81,120,HP,4.9
2543,Backpack 2543,6,81240.47,169,Nike,4.3
2544,T-Shirt 2544,11,39915.28,792,Nike,4.6
2545,Jeans 2545,1,94687.12,836,Sony,4.0
2546,Yoga Mat 2546,2,36799.64,672,Samsung,4.4
2547,Coffee Maker 2547,12,17496.79,351,Apple,3.4
2548,Smart Watch 2548,8,61595.95,715,Sony,4.5
2549,Yoga Mat 2549,3,71596.42,924,Samsung,4.5
2550,Wireless Mouse 2550,4,39859.88,265,Puma,3.7
2551,Jeans 2551,2,95372.41,362,Puma,3.0
2552,Cookware Set 2552,5,32642.32,799,Sony,4.0
2553,Protein Powder 2553,5,85675.7,581,Dell,3.5
2554,Coffee Maker 2554,3,50323.53,623,Sony,4.1
2555,Bluetooth Speaker 2555,11,74465.42,163,Samsung,3.7
2556,Smart Watch 2556,1,41152.7,40,Boat,4.5
2557,Backpack 2557,10,97731.55,285,Apple,4.7
2558,Wireless Mouse 2558,6,40864.92,791,HP,3.0
2559,T-Shirt 2559,4,90179.47,24,Puma,4.0
2560,LED Monitor 2560,3,88768.93,173,LG,4.4
2561,Yoga Mat 2561,10,97014.55,835,Sony,3.8
2562,LED Monitor 2562,5,8116.34,8,Puma,4.4
2563,Air Fryer 2563,3,83398.29,810,Dell,4.4
2564,Jeans 2564,9,68415.21,119,Dell,3.0
2565,Running Shoes 2565,6,80537.54,700,Boat,4.5
2566,Wireless Mouse 2566,2,35371.03,269,Sony,3.0
2567,T-Shirt 2567,5,79220.09,589,Nike,4.9
2568,Hair Dryer 2568,2,66401.98,755,Puma,3.2
2569,Running Shoes 2569,1,82659.12,564,LG,3.8
2570,Backpack 2570,7,734.79,558,LG,4.6
2571,Protein Powder 2571,7,74752.91,852,Nike,4.9
2572,Air Fryer 2572,5,65162.75,352,Sony,4.0
2573,Smart Watch 2573,12,49345.04,733,LG,3.1
2574,LED Monitor 2574,6,29003.44,158,Samsung,3.4
2575,Hair Dryer 2575,10,6952.15,339,Dell,4.5
2576,LED Monitor 2576,8,41128.98,826,HP,3.0
2577,Kids Toy 2577,5,52386.58,687,HP,3.6
2578,Protein Powder 2578,9,23134.3,244,Samsung,3.6
2579,Gaming Keyboard 2579,8,21803.43,940,Apple,3.3
2580,T-Shirt 2580,5,51339.01,868,Dell,4.2
2581,Protein Powder 2581,8,60320.85,76,Boat,4.3
2582,Coffee Maker 2582,2,56212.9,119,Puma,3.9
2583,Air Fryer 2583,11,22984.2,114,HP,3.9
2584,Yoga Mat 2584,1,4785.79,224,LG,3.1
2585,Bluetooth Speaker 2585,1,24497.98,979,HP,4.7
2586,T-Shirt 2586,2,19548.08,619,HP,4.5
2587,Laptop Stand 2587,7,71008.21,985,Nike,4.9
2588,Hair Dryer 2588,11,37257.43,524,Sony,3.4
2589,Phone Cover 2589,10,66646.66,673,Apple,4.4
2590,Hair Dryer 2590,10,97663.58,685,Sony,4.5
2591,Air Fryer 2591,9,48482.99,554,Apple,4.0
2592,Smart Watch 2592,12,54916.59,409,Boat,3.9
2593,T-Shirt 2593,9,7149.71,197,Apple,4.1
2594,Backpack 2594,6,40921.7,251,Samsung,4.2
2595,Running Shoes 2595,2,46776.93,694,Puma,4.2
2596,Face Wash 2596,2,36162.53,104,Nike,3.1
2597,Laptop Stand 2597,2,40376.68,998,Samsung,4.2
2598,Bluetooth Speaker 2598,12,61433.41,310,HP,3.4
2599,Yoga Mat 2599,6,77483.17,634,HP,4.3
2600,Air Fryer 2600,5,44855.02,538,Sony,3.9
2601,Novel Book 2601,2,17439.62,932,Samsung,3.4
2602,Face Wash 2602,4,94292.86,781,Boat,4.0
2603,Air Fryer 2603,10,41327.64,336,LG,4.3
2604,LED Monitor 2604,5,94905.38,717,Puma,4.9
2605,Gaming Keyboard 2605,4,63185.12,500,HP,4.2
2606,Bluetooth Speaker 2606,2,68706.57,356,Apple,3.7
2607,Kids Toy 2607,9,17324.51,524,Apple,4.7
2608,Air Fryer 2608,6,59138.73,708,Boat,4.4
2609,Smart Watch 2609,5,7911.96,883,Boat,3.7
2610,Running Shoes 2610,10,34558.51,762,Sony,4.2
2611,T-Shirt 2611,9,67248.45,860,Sony,4.6
2612,T-Shirt 2612,8,62064.32,949,LG,3.8
2613,Cookware Set 2613,8,24385.78,120,Nike,4.3
2614,Phone Cover 2614,6,99958.75,305,Puma,4.7
2615,Air Fryer 2615,3,76788.12,151,Sony,3.4
2616,Yoga Mat 2616,7,3024.15,347,Sony,4.6
2617,T-Shirt 2617,9,97898.64,490,LG,3.8
2618,Coffee Maker 2618,6,1738.23,851,Apple,3.6
2619,Laptop Stand 2619,2,67811.14,518,Boat,5.0
2620,LED Monitor 2620,10,56734.57,13,HP,3.3
2621,Gaming Keyboard 2621,1,412.49,394,Apple,4.3
2622,Bluetooth Speaker 2622,1,38931.97,588,Boat,3.8
2623,Wireless Mouse 2623,1,38929.53,247,Nike,4.9
2624,Protein Powder 2624,1,29707.65,880,Dell,4.1
2625,Kids Toy 2625,8,85993.13,148,HP,3.6
2626,Running Shoes 2626,1,63474.76,310,HP,3.9
2627,Hair Dryer 2627,2,90228.39,135,Puma,4.1
2628,Yoga Mat 2628,10,31326.4,801,Sony,3.5
2629,Cookware Set 2629,10,10450.37,278,Dell,3.9
2630,Face Wash 2630,10,7723.74,914,Samsung,4.5
2631,Coffee Maker 2631,9,89388.44,520,HP,3.3
2632,Running Shoes 2632,11,60301.11,317,Sony,4.1
2633,Protein Powder 2633,5,89209.11,393,Boat,3.1
2634,Kids Toy 2634,2,74022.5,695,Apple,4.7
2635,Novel Book 2635,12,38233.6,950,Apple,3.9
2636,Air Fryer 2636,6,49328.07,792,LG,3.3
2637,Laptop Stand 2637,1,89365.78,89,Apple,3.1
2638,Bluetooth Speaker 2638,8,37032.5,101,Samsung,4.0
2639,Kids Toy 2639,7,1602.97,431,Philips,4.2
2640,LED Monitor 2640,8,4404.52,321,LG,3.9
2641,Hair Dryer 2641,5,75167.91,969,HP,3.7
2642,Face Wash 2642,1,55662.27,994,Samsung,3.5
2643,Smart Watch 2643,7,74561.64,809,Dell,3.5
2644,Coffee Maker 2644,1,48433.06,961,Dell,4.4
2645,Hair Dryer 2645,8,15774.22,24,LG,4.8
2646,Jeans 2646,8,82296.87,120,Nike,3.2
2647,Kids Toy 2647,1,18890.66,942,Apple,3.7
2648,Phone Cover 2648,8,95688.96,830,Sony,4.3
2649,Coffee Maker 2649,6,65460.18,969,Sony,3.2
2650,Wireless Mouse 2650,8,9668.01,585,Dell,4.5
2651,Running Shoes 2651,6,71711.17,305,Puma,3.1
2652,Protein Powder 2652,6,87801.19,791,Boat,4.8
2653,Coffee Maker 2653,9,48538.49,517,Samsung,4.1
2654,Jeans 2654,6,92658.22,265,Boat,4.3
2655,Yoga Mat 2655,5,73031.34,328,LG,3.8
2656,T-Shirt 2656,10,390.24,44,Dell,4.6
2657,Bluetooth Speaker 2657,6,48270.18,382,LG,4.2
2658,Backpack 2658,8,86889.54,476,Nike,4.7
2659,Novel Book 2659,2,3616.49,328,LG,4.2
2660,Yoga Mat 2660,1,55131.82,657,Dell,4.1
2661,Face Wash 2661,8,3557.2,844,HP,5.0
2662,Air Fryer 2662,4,4104.22,57,HP,3.6
2663,Backpack 2663,7,40067.2,886,Nike,3.5
2664,T-Shirt 2664,7,21072.93,872,LG,4.7
2665,Novel Book 2665,4,51322.72,311,Philips,4.7
2666,LED Monitor 2666,6,12740.35,550,Samsung,4.8
2667,Kids Toy 2667,4,89538.06,394,Philips,4.4
2668,Phone Cover 2668,2,14802.13,926,Puma,3.1
2669,Protein Powder 2669,8,95175.35,679,Boat,4.1
2670,Phone Cover 2670,7,2608.76,509,Dell,4.1
2671,Phone Cover 2671,3,61632.81,876,HP,4.7
2672,Kids Toy 2672,4,18021.35,297,HP,4.4
2673,Backpack 2673,11,73344.74,664,HP,4.5
2674,Protein Powder 2674,10,20877.72,444,Dell,4.7
2675,Gaming Keyboard 2675,3,93905.95,121,LG,3.7
2676,Hair Dryer 2676,4,32889.09,997,Sony,3.4
2677,Laptop Stand 2677,2,8532.11,952,Dell,4.8
2678,Backpack 2678,4,90883.87,296,LG,4.2
2679,T-Shirt 2679,7,21983.87,204,Philips,4.7
2680,Wireless Mouse 2680,10,79537.5,624,Sony,4.9
2681,Yoga Mat 2681,10,86045.41,984,Sony,4.6
2682,Hair Dryer 2682,6,40824.53,637,Nike,3.6
2683,Hair Dryer 2683,4,61092.35,505,Boat,4.5
2684,Bluetooth Speaker 2684,11,34704.95,780,HP,3.7
2685,Kids Toy 2685,8,74047.86,704,Philips,4.8
2686,Running Shoes 2686,7,58857.68,630,HP,3.4
2687,Face Wash 2687,10,25889.58,327,Philips,3.2
2688,Laptop Stand 2688,4,71249.15,87,Sony,4.6
2689,Bluetooth Speaker 2689,9,24325.46,948,Sony,4.9
2690,Laptop Stand 2690,7,82945.56,346,Nike,3.6
2691,Kids Toy 2691,5,15640.12,124,LG,4.2
2692,Backpack 2692,1,97430.38,187,Apple,4.1
2693,Gaming Keyboard 2693,2,8724.03,843,Puma,4.1
2694,LED Monitor 2694,1,66662.53,688,Nike,4.2
2695,Kids Toy 2695,1,79715.08,943,Dell,4.4
2696,LED Monitor 2696,11,12227.15,65,Boat,4.6
2697,Wireless Mouse 2697,6,17215.53,888,Philips,3.7
2698,Running Shoes 2698,11,53835.59,754,Dell,3.4
2699,Jeans 2699,3,95925.14,148,Apple,3.8
2700,Kids Toy 2700,12,2467.58,693,Dell,3.5
2701,Gaming Keyboard 2701,3,36348.96,976,Boat,3.4
2702,Jeans 2702,8,54141.39,944,Puma,3.2
2703,Novel Book 2703,1,21569.23,491,LG,4.1
2704,Cookware Set 2704,5,76110.11,737,LG,3.0
2705,Smart Watch 2705,12,28572.9,135,Apple,4.6
2706,Smart Watch 2706,5,70676.86,317,LG,3.1
2707,T-Shirt 2707,9,32617.79,318,Nike,4.7
2708,Air Fryer 2708,7,85337.01,984,HP,4.6
2709,Hair Dryer 2709,7,83847.45,189,Dell,4.9
2710,Cookware Set 2710,10,4025.31,351,LG,3.1
2711,Wireless Mouse 2711,5,2629.35,370,HP,5.0
2712,Bluetooth Speaker 2712,8,60831.57,653,Puma,3.5
2713,Coffee Maker 2713,3,49142.59,896,Dell,4.7
2714,Yoga Mat 2714,10,81695.75,82,HP,3.9
2715,Wireless Mouse 2715,7,48695.32,620,Puma,4.9
2716,Phone Cover 2716,10,85835.42,803,Dell,3.7
2717,Protein Powder 2717,2,92348.44,379,Dell,4.9
2718,Yoga Mat 2718,9,84516.47,866,Sony,3.5
2719,Face Wash 2719,7,33121.32,947,Puma,4.8
2720,Laptop Stand 2720,1,52761.96,852,Sony,4.0
2721,Bluetooth Speaker 2721,12,48004.52,7,Samsung,3.1
2722,Kids Toy 2722,10,52563.51,760,Boat,4.1
2723,Backpack 2723,7,52265.21,702,Dell,4.4
2724,Wireless Mouse 2724,1,34650.79,327,Philips,3.5
2725,Gaming Keyboard 2725,7,97630.47,933,Apple,4.9
2726,Bluetooth Speaker 2726,10,73273.6,448,LG,3.7
2727,Laptop Stand 2727,10,9938.35,688,LG,5.0
2728,Bluetooth Speaker 2728,10,28575.57,305,HP,3.8
2729,T-Shirt 2729,8,81550.99,145,Sony,4.0
2730,Cookware Set 2730,7,31246.81,661,Philips,4.6
2731,Cookware Set 2731,4,36270.48,550,LG,4.3
2732,Smart Watch 2732,8,81225.29,59,HP,4.6
2733,Phone Cover 2733,10,11928.12,708,Nike,4.5
2734,Jeans 2734,11,49505.02,66,Dell,4.9
2735,T-Shirt 2735,4,85648.54,594,Nike,4.4
2736,T-Shirt 2736,1,82239.88,369,Philips,3.6
2737,Backpack 2737,4,97621.25,736,Nike,3.7
2738,Face Wash 2738,6,33007.25,320,Apple,4.6
2739,Phone Cover 2739,3,42311.23,210,Dell,4.1
2740,Bluetooth Speaker 2740,5,9459.78,473,Nike,3.6
2741,Hair Dryer 2741,8,19456.07,820,Puma,3.5
2742,Coffee Maker 2742,12,78668.79,366,Boat,4.7
2743,Air Fryer 2743,9,75402.6,926,LG,3.7
2744,Protein Powder 2744,11,8699.3,387,HP,3.2
2745,Coffee Maker 2745,10,57533.59,72,Puma,4.3
2746,Smart Watch 2746,9,66011.06,512,HP,4.9
2747,Wireless Mouse 2747,9,42146.16,866,LG,4.8
2748,Face Wash 2748,12,86105.53,374,Puma,4.5
2749,Air Fryer 2749,7,75657.13,13,HP,3.6
2750,Running Shoes 2750,10,72081.06,273,Boat,4.8
2751,Cookware Set 2751,10,28248.33,35,Sony,3.9
2752,Gaming Keyboard 2752,9,526.51,932,LG,4.4
2753,T-Shirt 2753,11,14144.32,922,Apple,4.5
2754,Backpack 2754,12,21120.14,16,HP,3.9
2755,Yoga Mat 2755,4,88710.37,325,Dell,3.3
2756,Novel Book 2756,7,56636.3,947,LG,3.9
2757,Protein Powder 2757,6,65329.88,514,Nike,4.1
2758,Cookware Set 2758,12,57824.71,58,Philips,3.2
2759,T-Shirt 2759,9,9408.98,481,Dell,3.9
2760,Laptop Stand 2760,11,59242.44,627,Sony,3.2
2761,Bluetooth Speaker 2761,1,20992.37,933,Sony,3.6
2762,Bluetooth Speaker 2762,9,4330.55,695,Apple,3.8
2763,Laptop Stand 2763,2,55993.64,611,Dell,4.8
2764,T-Shirt 2764,12,19209.56,348,Dell,4.3
2765,T-Shirt 2765,3,57171.88,227,Dell,3.5
2766,LED Monitor 2766,4,99436.24,344,LG,4.5
2767,Face Wash 2767,2,15928.82,102,LG,4.2
2768,Novel Book 2768,4,86374.64,189,Puma,4.7
2769,Novel Book 2769,2,23157.74,702,Philips,4.9
2770,Gaming Keyboard 2770,3,45147.5,813,Nike,3.6
2771,Wireless Mouse 2771,5,16566.1,788,LG,3.4
2772,Novel Book 2772,12,53540.45,703,Boat,3.2
2773,Coffee Maker 2773,7,84782.6,844,HP,4.6
2774,Backpack 2774,10,34041.19,476,HP,3.5
2775,Yoga Mat 2775,5,91370.24,446,Boat,4.9
2776,Smart Watch 2776,7,76125.67,552,Boat,4.2
2777,Gaming Keyboard 2777,12,73627.86,347,Puma,4.1
2778,Coffee Maker 2778,11,32028.62,322,LG,3.9
2779,Kids Toy 2779,3,12006.39,425,Dell,3.1
2780,Wireless Mouse 2780,2,81768.7,446,Sony,4.9
2781,Phone Cover 2781,4,63590.91,399,Puma,4.8
2782,Smart Watch 2782,7,77655.82,721,Boat,4.7
2783,Face Wash 2783,1,19851.48,101,Dell,4.4
2784,Phone Cover 2784,5,81545.58,286,Samsung,3.7
2785,Bluetooth Speaker 2785,1,71375.21,244,Puma,3.0
2786,Cookware Set 2786,3,51364.69,584,Puma,3.5
2787,Bluetooth Speaker 2787,7,19602.94,257,Apple,3.1
2788,Jeans 2788,5,83129.15,534,Dell,4.9
2789,Backpack 2789,2,46313.5,817,Puma,3.0
2790,Backpack 2790,7,42201.89,237,Apple,3.7
2791,Smart Watch 2791,4,72896.93,402,Puma,4.1
2792,T-Shirt 2792,12,80109.86,41,Philips,3.4
2793,Hair Dryer 2793,11,6322.01,859,Puma,3.5
2794,Laptop Stand 2794,6,16512.93,198,Samsung,4.4
2795,Novel Book 2795,6,40504.56,299,Puma,4.4
2796,Backpack 2796,4,76768.66,739,Apple,3.2
2797,Protein Powder 2797,7,88937.15,780,Samsung,4.8
2798,T-Shirt 2798,3,20306.86,105,Sony,4.2
2799,Wireless Mouse 2799,11,4542.62,657,Samsung,4.7
2800,Face Wash 2800,1,33602.41,336,LG,3.3
2801,Cookware Set 2801,6,62226.08,437,Sony,3.7
2802,Face Wash 2802,12,72107.02,719,Boat,3.9
2803,Cookware Set 2803,12,83039.07,398,Puma,4.9
2804,LED Monitor 2804,3,18061.96,327,Apple,3.5
2805,Kids Toy 2805,3,69918.57,291,Puma,3.4
2806,Air Fryer 2806,12,66774.86,509,Boat,4.8
2807,Kids Toy 2807,7,32541.38,287,LG,3.2
2808,Phone Cover 2808,7,69440.46,907,LG,4.4
2809,Gaming Keyboard 2809,4,77802.81,485,HP,4.5
2810,T-Shirt 2810,12,81606.12,134,Boat,3.6
2811,Coffee Maker 2811,1,26396.02,414,Sony,3.6
2812,Air Fryer 2812,9,59217.95,862,Boat,3.7
2813,Protein Powder 2813,6,45040.73,705,Apple,4.4
2814,T-Shirt 2814,2,6353.14,590,Apple,3.4
2815,Laptop Stand 2815,9,78747.93,192,Philips,4.8
2816,Air Fryer 2816,1,56503.1,412,Apple,3.0
2817,Hair Dryer 2817,7,65161.84,465,Dell,3.6
2818,Backpack 2818,9,39495.24,614,Dell,4.1
2819,LED Monitor 2819,10,24471.46,533,Apple,3.0
2820,LED Monitor 2820,9,62339.9,23,Dell,3.8
2821,Wireless Mouse 2821,9,95758.38,424,Samsung,4.3
2822,Jeans 2822,6,51906.1,431,Samsung,3.5
2823,Face Wash 2823,9,25067.43,497,LG,3.7
2824,Laptop Stand 2824,6,79291.12,543,HP,4.2
2825,Backpack 2825,11,48452.78,998,Puma,3.7
2826,Yoga Mat 2826,8,4240.55,383,Puma,4.1
2827,Protein Powder 2827,10,67489.73,147,HP,3.9
2828,Coffee Maker 2828,9,15453.53,719,Apple,3.9
2829,Wireless Mouse 2829,11,79221.09,204,Nike,4.4
2830,Running Shoes 2830,4,78675.82,906,LG,4.5
2831,Bluetooth Speaker 2831,12,90204.5,827,Nike,4.7
2832,Hair Dryer 2832,11,96858.74,466,LG,4.5
2833,Phone Cover 2833,11,83931.03,64,Samsung,3.7
2834,Novel Book 2834,7,38845.61,762,Puma,3.9
2835,Smart Watch 2835,6,67985.74,169,Nike,4.6
2836,Bluetooth Speaker 2836,6,23797.7,797,Nike,4.6
2837,Air Fryer 2837,7,34689.07,978,Puma,4.4
2838,Running Shoes 2838,1,94176.52,445,Boat,4.6
2839,Novel Book 2839,11,49350.63,696,Sony,3.1
2840,Gaming Keyboard 2840,5,2203.62,130,LG,4.5
2841,Cookware Set 2841,11,42539.68,217,Puma,3.3
2842,Smart Watch 2842,8,62683.55,597,Puma,3.2
2843,Yoga Mat 2843,6,41524.21,485,Philips,4.6
2844,Gaming Keyboard 2844,2,81409.69,964,Philips,3.5
2845,Face Wash 2845,8,27056.15,578,Puma,3.1
2846,Novel Book 2846,12,26009.2,271,Apple,4.6
2847,Cookware Set 2847,12,57575.28,18,Puma,3.6
2848,Bluetooth Speaker 2848,9,91520.59,822,LG,4.2
