return_id,order_id,return_reason,refund_amount,return_date
2386,17967,Changed Mind,21745.77,2024-07-14
2387,25220,Wrong Item,45382.35,2025-10-20
2388,46948,Changed Mind,42800.18,2024-07-17
2389,9127,Wrong Item,26535.2,2024-12-21
2390,17597,Damaged Product,15641.8,2025-01-03
2391,19529,Wrong Item,47484.81,2026-02-25
2392,45610,Quality Issue,46530.4,2024-10-10
2393,32790,Late Delivery,878.61,2026-05-20
2394,9889,Damaged Product,3270.63,2026-01-06
2395,40607,Changed Mind,19323.54,2026-03-13
2396,31893,Late Delivery,33665.73,2024-10-04
2397,10314,Wrong Item,35641.03,2026-05-16
2398,30624,Changed Mind,37625.72,2024-11-02
2399,12782,Late Delivery,22912.25,2026-04-27
2400,35858,Quality Issue,19268.97,2024-05-26
2401,2553,Late Delivery,22398.8,2024-09-21
2402,9023,Late Delivery,26991.16,2025-04-28
2403,46416,Late Delivery,39114.54,2025-03-17
2404,16240,Damaged Product,12206.59,2024-08-01
2405,2041,Late Delivery,33429.2,2024-07-26
2406,26274,Wrong Item,38216.64,2024-09-05
2407,26117,Quality Issue,23498.1,2025-01-25
2408,36077,Wrong Item,1366.75,2025-01-11
2409,1014,Late Delivery,5328.84,2026-05-09
2410,48099,Quality Issue,22318.81,2025-11-02
2411,37742,Wrong Item,28506.84,2025-04-12
2412,30630,Quality Issue,34910.67,2026-02-18
2413,47758,Wrong Item,7556.73,2026-02-26
2414,26743,Changed Mind,25780.69,2025-05-13
2415,7749,Damaged Product,36130.48,2024-11-12
2416,25099,Changed Mind,5286.89,2026-03-05
2417,37754,Damaged Product,9422.7,2025-10-03
2418,46332,Quality Issue,14755.59,2024-12-10
2419,26320,Changed Mind,3342.88,2026-05-17
2420,20729,Damaged Product,41493.81,2026-03-14
2421,27918,Quality Issue,31007.21,2024-08-29
2422,11213,Wrong Item,48529.43,2026-03-06
2423,32548,Wrong Item,27767.43,2025-08-03
2424,17909,Damaged Product,10341.38,2024-05-29
2425,19571,Damaged Product,20702.14,2025-09-11
2426,24915,Late Delivery,15321.47,2025-06-17
2427,43086,Late Delivery,20497.56,2025-11-21
2428,7487,Wrong Item,25025.47,2026-01-16
2429,23895,Late Delivery,38886.83,2025-05-06
2430,17850,Quality Issue,10665.67,2024-10-02
2431,38448,Wrong Item,18664.44,2025-08-21
2432,15437,Quality Issue,16761.95,2025-02-25
2433,24673,Quality Issue,29090.12,2025-11-19
2434,15961,Wrong Item,19943.46,2025-09-25
2435,47937,Damaged Product,38166.21,2025-01-14
2436,9437,Changed Mind,1313.63,2026-05-21
2437,40971,Damaged Product,29995.28,2025-07-20
2438,3968,Wrong Item,36182.61,2025-03-26
2439,2794,Quality Issue,12254.86,2025-07-31
2440,7901,Quality Issue,27988.9,2026-02-03
2441,15756,Changed Mind,10239.75,2026-01-04
2442,32265,Changed Mind,11385.85,2026-01-26
2443,20384,Late Delivery,36372.03,2026-01-15
2444,32252,Quality Issue,9894.32,2024-10-08
2445,27926,Changed Mind,38853.03,2025-02-10
2446,37846,Wrong Item,10169.86,2024-06-16
2447,20584,Quality Issue,8065.49,2025-05-17
2448,49177,Changed Mind,8367.81,2026-01-10
2449,19727,Quality Issue,7988.24,2025-06-27
2450,16839,Changed Mind,33712.15,2025-08-17
2451,6045,Wrong Item,36059.5,2025-01-20
2452,12229,Changed Mind,19991.39,2026-01-26
2453,8305,Wrong Item,25659.68,2024-06-03
2454,36781,Quality Issue,39441.26,2024-08-17
2455,23606,Damaged Product,21043.91,2025-01-26
2456,10833,Damaged Product,29873.96,2025-10-01
2457,43647,Changed Mind,36938.17,2025-04-04
2458,20113,Changed Mind,26523.13,2024-12-23
2459,23168,Changed Mind,41104.25,2025-05-25
2460,4817,Quality Issue,4210.54,2026-04-22
2461,3889,Late Delivery,27431.8,2025-10-04
2462,42657,Wrong Item,17538.04,2024-11-25
2463,34048,Changed Mind,22459.19,2026-04-06
2464,30190,Changed Mind,48898.79,2026-03-26
2465,4437,Damaged Product,9694.48,2025-11-29
2466,5804,Wrong Item,32685.62,2025-06-20
2467,23459,Wrong Item,36971.1,2025-11-21
2468,39931,Late Delivery,1188.84,2025-05-18
2469,19172,Damaged Product,34490.41,2024-08-13
2470,36872,Late Delivery,13350.63,2024-09-02
2471,25661,Late Delivery,25514.93,2025-08-30
2472,23490,Damaged Product,15965.18,2024-10-03
2473,29485,Quality Issue,20946.19,2025-09-02
2474,18419,Wrong Item,18841.81,2024-11-23
2475,9276,Damaged Product,37174.44,2024-08-10
2476,33525,Quality Issue,7989.79,2025-05-21
2477,28279,Quality Issue,31111.85,2025-04-16
2478,41321,Damaged Product,15714.31,2024-10-22
2479,21028,Changed Mind,18499.84,2025-01-13
2480,14217,Changed Mind,27355.49,2024-07-05
2481,9825,Wrong Item,41211.31,2025-08-29
2482,31936,Damaged Product,14851.23,2025-02-03
2483,22044,Wrong Item,16168.73,2024-11-07
2484,41655,Changed Mind,3781.46,2025-03-25
2485,37683,Late Delivery,4800.6,2025-07-01
2486,47593,Wrong Item,43383.59,2025-02-13
2487,23955,Changed Mind,47258.04,2024-06-25
2488,43432,Damaged Product,32505.0,2025-11-23
2489,11599,Quality Issue,24013.91,2024-12-01
2490,47238,Late Delivery,38510.61,2026-04-06
2491,20179,Wrong Item,25683.99,2025-12-03
2492,40012,Wrong Item,30597.31,2025-11-21
2493,28191,Late Delivery,32726.13,2026-02-07
2494,23558,Late Delivery,28604.45,2025-10-09
2495,38472,Late Delivery,8221.72,2025-03-24
2496,15428,Wrong Item,16510.72,2024-12-23
2497,32687,Damaged Product,21394.9,2025-08-12
2498,49678,Late Delivery,46616.5,2024-12-02
2499,33585,Wrong Item,33689.96,2025-05-04
2500,11275,Quality Issue,6020.69,2024-11-03
2501,18354,Quality Issue,8117.82,2025-06-17
2502,42737,Late Delivery,29520.8,2024-08-29
2503,33692,Changed Mind,18308.39,2025-09-18
2504,27855,Damaged Product,13241.69,2025-03-30
2505,17391,Wrong Item,26904.43,2024-11-29
2506,6986,Late Delivery,19158.87,2025-11-17
2507,23218,Damaged Product,33001.27,2025-06-09
2508,19891,Wrong Item,9476.92,2024-10-04
2509,38099,Late Delivery,40508.66,2025-02-17
2510,35362,Wrong Item,15084.38,2024-07-11
2511,24248,Damaged Product,6832.87,2025-07-09
2512,22439,Wrong Item,11818.49,2024-06-09
2513,14277,Quality Issue,45248.16,2026-02-28
2514,33665,Quality Issue,36907.7,2026-05-03
2515,41574,Damaged Product,13322.55,2025-01-01
2516,10014,Wrong Item,35389.29,2024-07-26
2517,11541,Wrong Item,25324.99,2024-07-03
2518,14652,Late Delivery,35878.34,2024-09-12
2519,15567,Changed Mind,44258.17,2024-10-28
2520,8585,Wrong Item,1873.33,2025-10-28
2521,8796,Late Delivery,7026.22,2025-10-22
2522,8386,Damaged Product,49434.96,2025-07-11
2523,36366,Quality Issue,37032.52,2025-02-26
2524,39179,Wrong Item,44665.85,2025-08-21
2525,7775,Quality Issue,31344.2,2024-11-21
2526,42062,Quality Issue,48624.27,2025-10-01
2527,38785,Quality Issue,3299.35,2024-11-17
2528,41580,Damaged Product,26817.77,2024-10-04
2529,2716,Damaged Product,20982.54,2024-11-09
2530,14058,Wrong Item,32227.21,2025-11-08
2531,15685,Late Delivery,39107.58,2025-08-24
2532,2003,Changed Mind,28089.64,2025-05-15
2533,20711,Quality Issue,21213.35,2025-12-24
2534,1152,Quality Issue,48079.43,2025-05-25
2535,26472,Changed Mind,1983.21,2025-03-28
2536,18680,Wrong Item,16966.77,2024-10-25
2537,30852,Changed Mind,4732.8,2025-11-01
2538,17945,Damaged Product,10143.62,2025-11-29
2539,19447,Quality Issue,24808.55,2024-10-09
2540,44665,Damaged Product,9386.01,2025-02-09
2541,47308,Quality Issue,4524.7,2025-04-11
2542,222,Changed Mind,42527.73,2024-07-24
2543,39300,Quality Issue,23921.51,2025-03-22
2544,36681,Quality Issue,36587.41,2025-12-07
2545,47271,Late Delivery,22433.34,2026-04-27
2546,12405,Quality Issue,49718.28,2026-04-10
2547,5133,Changed Mind,11791.2,2024-10-02
2548,20730,Quality Issue,4741.21,2024-12-09
2549,24812,Wrong Item,44046.49,2026-01-29
2550,7970,Damaged Product,5966.44,2025-08-11
2551,42504,Wrong Item,22969.58,2025-11-29
2552,42248,Quality Issue,45692.87,2025-12-15
2553,34155,Wrong Item,28913.53,2025-04-03
2554,6464,Late Delivery,5398.44,2026-01-17
2555,47970,Wrong Item,39220.11,2024-10-01
2556,40668,Quality Issue,11085.83,2025-08-11
2557,6304,Wrong Item,48716.27,2026-05-11
2558,49972,Wrong Item,19798.2,2024-06-08
2559,38284,Late Delivery,19836.16,2025-09-16
2560,12433,Wrong Item,41742.12,2026-02-08
2561,11578,Wrong Item,28548.74,2024-10-15
2562,42260,Quality Issue,24667.35,2024-08-21
2563,5227,Late Delivery,40600.75,2025-10-27
2564,16785,Changed Mind,27350.58,2024-09-20
2565,39213,Wrong Item,11276.67,2026-03-20
2566,43090,Changed Mind,26817.57,2024-08-24
2567,30352,Quality Issue,28504.18,2025-07-25
2568,49031,Damaged Product,573.46,2024-10-12
2569,39424,Damaged Product,13292.88,2025-12-03
2570,43224,Wrong Item,44750.46,2024-11-14
2571,632,Wrong Item,10240.47,2025-01-08
2572,43985,Changed Mind,49167.62,2025-11-05
2573,48896,Changed Mind,24928.04,2025-01-27
2574,36520,Changed Mind,9278.46,2024-09-27
2575,10632,Quality Issue,38885.96,2026-03-10
2576,17147,Changed Mind,23947.4,2025-10-06
2577,7251,Damaged Product,22430.4,2026-05-09
2578,20206,Changed Mind,32139.79,2026-01-18
2579,37247,Late Delivery,37442.71,2025-05-19
2580,25889,Late Delivery,4828.21,2024-06-27
2581,29912,Changed Mind,47613.2,2025-03-05
2582,38392,Damaged Product,45606.86,2025-07-06
2583,11340,Wrong Item,36793.45,2025-02-27
2584,46910,Damaged Product,24078.75,2025-11-21
2585,8672,Wrong Item,44976.12,2024-09-02
2586,39310,Quality Issue,36912.51,2024-06-19
2587,23984,Wrong Item,1798.55,2026-01-05
2588,39723,Quality Issue,39350.67,2025-04-27
2589,21679,Late Delivery,48095.33,2025-11-09
2590,40150,Quality Issue,844.05,2025-05-09
2591,29511,Damaged Product,37589.39,2024-10-05
2592,10276,Late Delivery,6282.56,2026-01-11
2593,17861,Changed Mind,28317.27,2026-04-12
2594,38311,Damaged Product,30217.89,2025-05-14
2595,14783,Quality Issue,29150.78,2025-02-25
2596,48897,Late Delivery,5218.97,2026-03-31
2597,14847,Quality Issue,39961.51,2026-05-12
2598,37259,Quality Issue,34592.3,2025-04-13
2599,45501,Changed Mind,30621.93,2026-03-11
2600,41986,Changed Mind,13437.86,2025-02-16
2601,46242,Damaged Product,38013.49,2024-12-14
2602,7633,Changed Mind,24784.37,2025-11-30
2603,46333,Late Delivery,7869.57,2024-07-24
2604,4413,Quality Issue,49969.22,2025-05-26
2605,44134,Late Delivery,35824.68,2024-10-22
2606,2514,Quality Issue,20742.92,2026-03-09
2607,20331,Late Delivery,24928.08,2024-12-16
2608,15481,Damaged Product,47475.72,2025-09-14
2609,2246,Quality Issue,42476.45,2024-08-30
2610,33197,Damaged Product,21017.62,2025-10-04
2611,15036,Changed Mind,28970.78,2024-07-23
2612,7855,Damaged Product,37250.22,2025-02-02
2613,39055,Quality Issue,36655.19,2024-09-30
2614,10889,Quality Issue,8832.6,2025-12-02
2615,23128,Quality Issue,33235.69,2024-10-15
2616,6580,Damaged Product,41650.78,2025-05-28
2617,799,Wrong Item,44647.25,2025-01-07
2618,31909,Changed Mind,24431.79,2025-07-07
2619,18544,Late Delivery,27951.81,2024-11-13
2620,13032,Wrong Item,10720.94,2025-08-20
2621,18029,Late Delivery,38097.18,2025-02-10
2622,15471,Quality Issue,9456.93,2025-03-09
2623,48172,Wrong Item,39080.72,2024-05-22
2624,5859,Damaged Product,1814.46,2026-01-18
2625,21716,Wrong Item,46043.55,2024-09-18
2626,47596,Damaged Product,7032.86,2025-02-01
2627,26559,Damaged Product,30385.0,2025-11-19
2628,35608,Damaged Product,17809.9,2025-07-06
2629,7954,Quality Issue,39287.15,2025-10-15
2630,25161,Changed Mind,42771.39,2025-07-27
2631,8256,Quality Issue,26058.3,2025-02-26
2632,9569,Quality Issue,28907.49,2025-08-14
2633,44993,Wrong Item,32520.79,2024-10-08
2634,42004,Late Delivery,42135.37,2026-04-28
2635,18834,Quality Issue,15906.22,2025-09-02
2636,21254,Damaged Product,27793.15,2024-10-30
2637,47937,Damaged Product,44004.9,2025-05-24
2638,28867,Quality Issue,41331.68,2024-08-23
2639,7567,Quality Issue,39170.97,2024-06-18
2640,48604,Damaged Product,38002.7,2024-07-31
2641,6481,Quality Issue,9206.29,2025-09-25
2642,5259,Quality Issue,13704.48,2025-02-27
2643,19770,Wrong Item,1023.76,2025-02-11
2644,7716,Changed Mind,36670.66,2025-05-22
2645,30130,Changed Mind,24834.42,2025-07-01
2646,25613,Damaged Product,14250.81,2024-06-11
2647,10027,Damaged Product,21028.34,2024-07-08
2648,36151,Late Delivery,34947.51,2026-01-04
2649,28784,Wrong Item,46810.26,2025-07-04
2650,23696,Changed Mind,40359.98,2025-04-03
2651,16700,Quality Issue,37253.59,2024-07-04
2652,25333,Late Delivery,11294.32,2025-05-04
2653,20340,Wrong Item,2763.95,2025-03-04
2654,37275,Damaged Product,16428.24,2025-01-24
2655,48693,Damaged Product,49536.46,2025-03-24
2656,20395,Quality Issue,38366.42,2025-07-13
2657,7198,Wrong Item,21893.24,2024-08-19
2658,11053,Wrong Item,1319.74,2024-12-10
2659,39145,Damaged Product,45421.87,2024-06-06
2660,46167,Changed Mind,37094.66,2024-11-10
2661,14717,Late Delivery,4619.57,2025-03-03
2662,1738,Wrong Item,16381.27,2025-08-04
2663,31605,Damaged Product,31874.03,2025-04-01
2664,4972,Late Delivery,29884.93,2024-08-19
2665,283,Wrong Item,12083.32,2024-12-20
2666,46783,Wrong Item,10167.03,2026-03-21
2667,40045,Late Delivery,30872.79,2026-05-18
2668,7057,Damaged Product,2049.5,2025-06-05
2669,9268,Changed Mind,32148.89,2025-01-22
2670,4297,Wrong Item,44248.79,2024-08-12
2671,22224,Damaged Product,8794.55,2026-02-28
2672,47647,Changed Mind,24792.25,2024-10-04
2673,45852,Changed Mind,6761.14,2026-02-23
2674,37776,Wrong Item,46143.76,2025-04-13
2675,43431,Quality Issue,44983.7,2025-04-03
2676,28026,Wrong Item,35755.38,2025-01-13
2677,1605,Late Delivery,30281.33,2026-01-30
2678,13397,Damaged Product,3379.66,2025-04-12
2679,45701,Quality Issue,37288.6,2024-10-16
2680,40207,Wrong Item,46362.96,2026-01-11
2681,2440,Late Delivery,30806.28,2025-09-05
2682,40173,Wrong Item,32005.52,2025-04-26
2683,42670,Quality Issue,2336.51,2025-03-22
2684,8910,Late Delivery,12109.17,2025-04-17
2685,11743,Quality Issue,15237.34,2025-04-13
2686,20040,Damaged Product,39965.92,2025-11-07
2687,4619,Wrong Item,18140.05,2025-01-19
2688,23815,Late Delivery,27783.75,2025-08-04
2689,2024,Changed Mind,21504.72,2025-07-15
2690,19629,Wrong Item,10388.41,2025-11-08
2691,16577,Late Delivery,19845.31,2024-07-30
2692,24237,Late Delivery,27863.47,2025-01-08
2693,39317,Damaged Product,25806.37,2025-08-24
2694,40984,Damaged Product,33417.35,2026-04-25
2695,31706,Quality Issue,36679.79,2026-04-01
2696,37873,Wrong Item,3393.2,2025-03-15
2697,30797,Quality Issue,29891.3,2025-06-16
2698,45349,Damaged Product,8482.26,2026-05-02
2699,43562,Damaged Product,22946.54,2024-07-02
2700,32160,Quality Issue,4756.16,2025-07-13
2701,34036,Wrong Item,35814.93,2025-02-01
2702,3871,Damaged Product,35111.89,2026-03-24
2703,3091,Changed Mind,2911.8,2025-10-06
2704,1008,Quality Issue,23597.63,2025-03-18
2705,47303,Changed Mind,27995.0,2025-01-16
2706,27750,Quality Issue,22554.44,2026-01-07
2707,38528,Damaged Product,12715.57,2026-01-22
2708,21284,Late Delivery,25158.18,2025-09-03
2709,17038,Late Delivery,19927.96,2025-05-02
2710,46034,Damaged Product,7504.69,2024-06-23
2711,45062,Quality Issue,12888.73,2024-09-28
2712,27262,Damaged Product,2149.52,2024-06-06
2713,24984,Wrong Item,41224.27,2025-01-13
2714,35108,Late Delivery,13216.11,2026-01-18
2715,26294,Late Delivery,49174.37,2025-12-30
2716,14584,Late Delivery,26170.68,2026-05-07
2717,12832,Damaged Product,28920.31,2024-06-29
2718,1162,Quality Issue,10738.0,2024-07-01
2719,41377,Wrong Item,30303.6,2024-10-06
2720,20559,Wrong Item,27955.09,2024-08-08
2721,31761,Late Delivery,29082.02,2025-05-12
2722,791,Late Delivery,38730.58,2025-10-02
2723,12643,Quality Issue,43812.34,2026-02-14
2724,32702,Changed Mind,1721.73,2025-08-30
2725,48979,Changed Mind,18379.77,2025-02-18
2726,1390,Late Delivery,27572.71,2024-07-01
2727,28854,Quality Issue,31795.57,2024-08-10
2728,8131,Wrong Item,47393.28,2025-09-13
2729,37929,Damaged Product,26690.8,2026-03-04
2730,3787,Quality Issue,588.92,2025-01-20
2731,7399,Quality Issue,49739.02,2025-04-02
2732,33368,Quality Issue,39953.6,2025-08-22
2733,36149,Late Delivery,41338.63,2026-05-11
2734,39582,Wrong Item,12489.43,2024-08-07
2735,33636,Late Delivery,27846.45,2025-08-24
2736,40005,Changed Mind,9763.87,2026-02-19
2737,27459,Changed Mind,11744.85,2026-02-19
2738,29795,Quality Issue,18124.18,2025-02-22
2739,7102,Damaged Product,1919.5,2025-02-01
2740,26337,Damaged Product,24197.03,2025-12-26
2741,25412,Wrong Item,25104.02,2026-03-21
2742,24917,Changed Mind,38696.56,2024-06-15
2743,10860,Quality Issue,10244.06,2025-09-22
2744,12065,Wrong Item,24201.32,2025-05-04
2745,14329,Late Delivery,19833.41,2024-06-15
2746,17149,Damaged Product,15052.94,2026-03-01
2747,6905,Wrong Item,47857.43,2024-07-27
2748,27427,Wrong Item,44638.8,2025-03-29
2749,18220,Damaged Product,40872.18,2025-06-25
2750,11078,Quality Issue,32723.18,2024-11-01
2751,13140,Late Delivery,5293.54,2025-06-24
2752,22296,Changed Mind,32532.09,2026-01-26
2753,14090,Damaged Product,3214.09,2025-12-11
2754,43476,Late Delivery,13195.52,2025-01-11
2755,25085,Late Delivery,41195.96,2025-08-24
2756,18932,Quality Issue,3104.47,2024-10-22
2757,23112,Late Delivery,14215.62,2024-08-22
2758,11089,Wrong Item,48035.31,2025-02-14
2759,7918,Damaged Product,24208.29,2025-08-19
2760,14823,Late Delivery,49884.23,2025-07-13
2761,21014,Wrong Item,10251.11,2024-11-27
2762,31961,Damaged Product,22461.62,2024-07-23
2763,24396,Changed Mind,5857.25,2025-06-12
2764,22139,Changed Mind,25208.75,2024-12-09
2765,27097,Damaged Product,24940.37,2025-06-20
2766,44675,Damaged Product,23335.8,2024-11-13
2767,20930,Damaged Product,27694.53,2026-05-13
2768,39463,Late Delivery,35622.65,2025-12-08
2769,7730,Damaged Product,44958.89,2025-02-22
2770,19896,Wrong Item,44968.52,2025-01-29
2771,38651,Late Delivery,12599.14,2026-05-11
2772,6846,Changed Mind,13763.61,2024-09-09
2773,29368,Wrong Item,11084.47,2025-05-17
2774,22460,Quality Issue,20695.62,2025-09-07
2775,18657,Late Delivery,15822.04,2026-02-27
2776,23287,Wrong Item,25902.66,2025-02-11
2777,23803,Quality Issue,15285.48,2025-10-07
2778,18793,Damaged Product,44011.71,2025-09-07
2779,25335,Quality Issue,34723.92,2025-08-01
2780,227,Changed Mind,19543.53,2024-06-11
2781,2154,Changed Mind,29496.38,2025-08-07
2782,23279,Wrong Item,23797.61,2025-01-10
2783,37478,Late Delivery,18440.4,2025-08-07
2784,39967,Changed Mind,32678.73,2025-03-27
2785,15135,Wrong Item,266.03,2024-09-16
2786,5847,Changed Mind,35232.92,2025-04-25
2787,26088,Wrong Item,9674.33,2025-02-26
2788,19295,Damaged Product,30732.98,2024-10-04
2789,31521,Late Delivery,41532.07,2024-07-21
2790,38584,Wrong Item,27834.79,2026-01-21
2791,7480,Damaged Product,49849.73,2024-10-14
2792,30388,Wrong Item,28355.05,2025-01-10
2793,32838,Wrong Item,29083.07,2025-04-27
2794,4929,Damaged Product,7505.93,2024-11-18
2795,4314,Late Delivery,5187.15,2026-03-18
2796,43010,Damaged Product,26561.77,2024-09-14
2797,28101,Damaged Product,27545.88,2024-07-27
2798,18215,Quality Issue,46078.28,2024-07-04
2799,38107,Damaged Product,5116.48,2025-03-18
2800,25850,Damaged Product,37681.79,2026-04-18
2801,32506,Damaged Product,37839.67,2025-10-21
2802,44659,Quality Issue,44329.13,2024-12-25
2803,29508,Quality Issue,21936.55,2025-04-22
2804,3129,Damaged Product,24893.96,2025-01-22
2805,19255,Changed Mind,19420.81,2026-01-17
2806,25884,Late Delivery,16380.38,2025-07-14
2807,17524,Changed Mind,24689.45,2024-08-19
2808,42956,Wrong Item,12440.97,2024-06-13
2809,48101,Wrong Item,19948.97,2024-09-05
2810,14663,Quality Issue,6307.16,2024-10-26
2811,1813,Wrong Item,10676.84,2024-09-08
2812,31266,Late Delivery,24681.24,2025-05-12
2813,46068,Quality Issue,12863.67,2025-04-10
2814,34630,Wrong Item,33526.25,2024-08-30
2815,42878,Late Delivery,36848.41,2024-09-24
2816,44104,Changed Mind,23144.38,2025-09-03
2817,7650,Quality Issue,32491.35,2025-03-25
2818,16883,Changed Mind,42384.23,2025-10-21
2819,49866,Late Delivery,20949.78,2025-02-27
2820,24692,Wrong Item,701.57,2025-09-22
2821,1745,Quality Issue,30292.28,2025-08-14
2822,20558,Changed Mind,38990.86,2025-04-03
2823,8968,Wrong Item,48498.65,2026-02-25
2824,19008,Quality Issue,30162.83,2024-12-15
2825,25978,Wrong Item,21088.86,2026-01-04
2826,23922,Damaged Product,6619.1,2025-06-25
2827,19862,Quality Issue,8569.75,2024-09-16
2828,43755,Wrong Item,48373.75,2024-08-31
2829,36392,Damaged Product,9403.18,2026-04-24
2830,40292,Changed Mind,49183.55,2025-11-22
2831,19066,Damaged Product,11185.24,2025-08-23
2832,17455,Late Delivery,24551.47,2025-02-17
2833,9737,Late Delivery,43300.99,2025-11-21
2834,43495,Damaged Product,11211.43,2026-04-08
2835,5151,Wrong Item,12948.81,2025-10-04
2836,48248,Changed Mind,16008.94,2026-03-19
2837,31852,Damaged Product,25843.43,2024-07-08
2838,36801,Wrong Item,47960.9,2024-06-04
2839,29563,Damaged Product,12564.3,2025-03-05
2840,32238,Late Delivery,3668.48,2024-08-11
2841,1401,Wrong Item,17202.57,2024-11-02
2842,6441,Late Delivery,29814.87,2024-09-03
2843,38636,Quality Issue,35066.67,2025-07-28
2844,12542,Wrong Item,34941.22,2024-08-12
2845,38575,Wrong Item,36211.5,2026-04-08
2846,28444,Damaged Product,45990.86,2025-06-25
2847,20729,Wrong Item,45068.23,2026-04-18
2848,46726,Quality Issue,16400.74,2024-08-02
2849,15574,Damaged Product,34776.51,2024-09-12
2850,15516,Changed Mind,35897.77,2024-10-06
2851,3488,Quality Issue,27815.96,2026-01-22
2852,45583,Wrong Item,12372.67,2026-02-21
2853,40090,Quality Issue,42398.3,2025-05-19
2854,14634,Late Delivery,4098.21,2025-10-16
2855,49625,Changed Mind,1949.88,2025-05-21
2856,701,Wrong Item,5762.93,2025-01-27
2857,21274,Damaged Product,30041.61,2025-08-20
2858,43095,Late Delivery,40326.76,2024-12-05
2859,43842,Quality Issue,41086.43,2024-10-14
2860,9078,Changed Mind,2719.74,2025-11-21
2861,35558,Changed Mind,15592.54,2024-09-17
2862,35293,Changed Mind,24187.19,2024-06-03
2863,32249,Changed Mind,27041.87,2024-06-09
2864,18082,Wrong Item,7568.17,2025-01-23
2865,45555,Late Delivery,17330.09,2025-11-10
2866,47911,Wrong Item,31790.23,2024-07-21
2867,47241,Wrong Item,13176.29,2025-02-26
2868,20831,Changed Mind,30823.82,2025-06-17
2869,41311,Damaged Product,46399.67,2025-08-17
2870,17330,Wrong Item,39729.75,2025-06-10
2871,4407,Damaged Product,6933.14,2026-04-25
2872,4260,Late Delivery,42710.75,2025-11-10
2873,13585,Wrong Item,45265.6,2024-07-15
2874,7763,Quality Issue,42245.34,2025-05-18
2875,19886,Changed Mind,10576.3,2025-07-14
2876,389,Changed Mind,21111.36,2026-01-29
2877,30247,Quality Issue,8870.23,2025-05-15
2878,7480,Wrong Item,668.58,2024-11-05
2879,49341,Quality Issue,19597.55,2024-12-15
2880,49314,Late Delivery,23789.02,2026-05-10
2881,14917,Wrong Item,26421.24,2025-09-21
2882,36807,Wrong Item,37323.63,2024-09-03
2883,39058,Damaged Product,27888.58,2025-07-06
2884,33655,Late Delivery,29190.07,2025-01-24
2885,48558,Late Delivery,26941.06,2026-03-04
2886,15505,Changed Mind,1147.32,2024-12-26
2887,34838,Changed Mind,30970.53,2025-04-18
2888,14140,Changed Mind,19348.27,2026-01-06
2889,1300,Late Delivery,30198.61,2024-08-21
2890,41514,Quality Issue,49693.48,2025-02-28
2891,15496,Wrong Item,31626.94,2025-03-11
2892,38106,Wrong Item,27695.47,2024-10-05
2893,41692,Changed Mind,24309.25,2024-11-05
2894,2355,Late Delivery,625.6,2024-06-19
2895,4015,Late Delivery,38393.05,2026-02-09
2896,37182,Changed Mind,14999.24,2025-07-06
2897,47708,Wrong Item,48252.19,2024-12-12
2898,6204,Late Delivery,49640.36,2024-07-31
2899,11911,Quality Issue,48809.07,2024-09-06
2900,42689,Quality Issue,49075.11,2026-01-08
2901,33728,Late Delivery,41914.6,2024-06-01
2902,41866,Damaged Product,47068.2,2024-06-28
2903,37203,Wrong Item,540.33,2025-12-02
2904,35134,Changed Mind,7777.53,2024-11-07
2905,13329,Damaged Product,43595.25,2025-03-23
2906,16954,Late Delivery,697.83,2025-02-25
2907,28963,Damaged Product,47009.04,2026-01-02
2908,19390,Changed Mind,36667.91,2025-12-17
2909,13688,Changed Mind,18564.54,2026-03-03
2910,8557,Damaged Product,32578.17,2025-01-21
2911,42873,Wrong Item,16238.25,2024-07-24
2912,5873,Late Delivery,6346.1,2025-11-22
2913,38093,Quality Issue,47885.52,2025-09-22
2914,43355,Quality Issue,28501.33,2026-04-30
2915,48265,Quality Issue,26862.31,2025-02-01
2916,25464,Late Delivery,42226.67,2025-04-30
2917,30552,Changed Mind,22559.28,2026-04-08
2918,35968,Wrong Item,38328.32,2024-06-04
2919,49882,Damaged Product,11080.73,2025-10-05
2920,30086,Late Delivery,12562.21,2025-02-28
2921,32684,Changed Mind,18121.54,2026-02-10
2922,10162,Quality Issue,48204.36,2026-04-20
2923,2496,Damaged Product,39704.81,2025-11-05
2924,11549,Late Delivery,1420.93,2025-04-18
2925,31340,Late Delivery,24763.93,2026-01-31
2926,5409,Wrong Item,6723.28,2026-03-26
2927,10465,Damaged Product,37459.09,2024-07-09
2928,5800,Late Delivery,14032.56,2025-12-18
2929,2052,Quality Issue,48885.07,2024-12-17
2930,11192,Damaged Product,29850.71,2025-09-30
2931,2565,Damaged Product,43525.34,2025-01-16
2932,21838,Changed Mind,38209.12,2026-03-01
2933,34926,Quality Issue,37320.92,2024-11-07
2934,21269,Damaged Product,13869.76,2026-02-21
2935,29863,Changed Mind,20987.94,2025-11-08
2936,8456,Quality Issue,38911.61,2026-05-11
2937,11828,Wrong Item,23649.25,2024-07-08
2938,49425,Changed Mind,42406.89,2025-08-14
2939,14549,Wrong Item,12518.39,2024-09-25
2940,6651,Wrong Item,40575.58,2024-11-08
2941,39243,Late Delivery,21898.88,2025-10-16
2942,48977,Wrong Item,18100.09,2024-12-16
2943,46282,Damaged Product,14360.47,2026-01-15
2944,24701,Quality Issue,1261.11,2024-10-29
